FINNINGLEY, -, GBR
month,day,hour,Dry Bulb Temp,Rel Humidity,Global Horiz Rad,Diffuse Rad,Wind Speed,Wind Direction,
 , , ,degrees C,percent,(Wh/sq.m),(Wh/sq.m),ms,degrees,
6,6,23,12.9,94.0,0.0,0.0,3.1,230.0,
6,6,24,13.1,94.0,0.0,0.0,2.6,230.0,
6,7,1,13.6,87.0,0.0,0.0,5.1,290.0,
6,7,2,13.1,85.0,0.0,0.0,6.2,300.0,
6,7,3,12.8,86.0,0.0,0.0,6.2,300.0,
6,7,4,12.7,86.0,0.0,0.0,6.7,300.0,
6,7,5,12.6,86.0,8.0,8.0,6.2,300.0,
6,7,6,11.2,89.0,65.0,65.0,7.7,350.0,
6,7,7,11.2,84.0,139.0,138.0,7.2,350.0,
6,7,8,11.8,75.0,348.0,235.0,6.7,350.0,
6,7,9,13.0,62.0,471.0,273.0,7.7,350.0,
6,7,10,13.4,61.0,573.0,326.0,7.7,350.0,
6,7,11,14.3,54.0,647.0,361.0,7.2,340.0,
6,7,12,14.1,51.0,765.0,291.0,6.2,350.0,
6,7,13,14.7,49.0,766.0,320.0,6.7,330.0,
6,7,14,15.2,48.0,726.0,297.0,5.1,360.0,
6,7,15,15.3,48.0,678.0,224.0,5.7,340.0,
6,7,16,14.1,52.0,580.0,154.0,5.1,330.0,
6,7,17,15.0,48.0,443.0,135.0,3.6,330.0,
6,7,18,13.6,58.0,230.0,156.0,4.1,270.0,
6,7,19,9.7,89.0,41.0,41.0,7.2,350.0,
6,7,20,9.1,93.0,17.0,17.0,2.6,330.0,
6,7,21,8.6,96.0,1.0,1.0,3.1,280.0,
6,7,22,8.3,96.0,0.0,0.0,3.1,280.0,
6,7,23,7.7,94.0,0.0,0.0,3.1,280.0,
6,7,24,8.4,88.0,0.0,0.0,4.1,310.0,
6,8,1,9.3,81.0,0.0,0.0,5.1,340.0,
6,8,2,9.3,76.0,0.0,0.0,7.2,330.0,
6,8,3,8.4,81.0,0.0,0.0,5.7,330.0,
6,8,4,7.6,78.0,1.0,1.0,5.7,320.0,
6,8,5,7.8,77.0,26.0,26.0,5.7,310.0,
6,8,6,9.2,73.0,109.0,91.0,6.7,320.0,
6,8,7,9.7,71.0,195.0,170.0,7.2,330.0,
6,8,8,9.9,72.0,223.0,208.0,6.7,320.0,
6,8,9,10.9,62.0,301.0,292.0,7.7,340.0,
6,8,10,11.2,57.0,367.0,324.0,6.7,320.0,
6,8,11,11.6,59.0,413.0,398.0,6.2,320.0,
6,8,12,12.6,53.0,439.0,423.0,6.7,320.0,
6,8,13,13.0,63.0,438.0,422.0,6.2,300.0,
6,8,14,12.1,67.0,415.0,400.0,8.2,300.0,
6,8,15,12.6,67.0,370.0,327.0,6.7,310.0,
6,8,16,13.2,63.0,306.0,272.0,6.2,310.0,
6,8,17,12.7,74.0,229.0,221.0,4.1,340.0,
6,8,18,13.0,64.0,147.0,144.0,4.1,320.0,
6,8,19,12.3,70.0,42.0,42.0,3.1,330.0,
6,8,20,12.1,68.0,10.0,10.0,3.1,330.0,
6,8,21,11.7,72.0,1.0,1.0,4.1,300.0,
6,8,22,11.3,73.0,0.0,0.0,4.1,290.0,
6,8,23,11.8,68.0,0.0,0.0,5.7,310.0,
6,8,24,11.5,71.0,0.0,0.0,5.1,310.0,
6,9,1,9.9,83.0,0.0,0.0,5.1,350.0,
6,9,2,9.9,79.0,0.0,0.0,4.6,330.0,
6,9,3,9.7,75.0,0.0,0.0,4.6,310.0,
6,9,4,9.1,77.0,0.0,0.0,4.1,310.0,
6,9,5,9.5,68.0,14.0,14.0,5.7,330.0,
6,9,6,9.7,59.0,66.0,66.0,6.7,320.0,
6,9,7,10.1,58.0,141.0,140.0,7.7,330.0,
6,9,8,11.2,52.0,433.0,337.0,7.7,340.0,
6,9,9,12.9,47.0,528.0,225.0,8.2,330.0,
6,9,10,13.2,45.0,368.0,330.0,8.7,350.0,
6,9,11,13.0,52.0,414.0,399.0,7.2,350.0,
6,9,12,12.6,61.0,438.0,422.0,7.7,340.0,
6,9,13,12.6,63.0,439.0,423.0,6.2,330.0,
6,9,14,12.9,57.0,417.0,401.0,7.7,350.0,
6,9,15,13.3,61.0,371.0,328.0,5.7,350.0,
6,9,16,14.9,56.0,407.0,303.0,3.6,350.0,
6,9,17,14.2,58.0,362.0,221.0,3.6,350.0,
6,9,18,14.2,64.0,285.0,137.0,4.6,10.0,
6,9,19,12.8,67.0,139.0,99.0,4.6,360.0,
6,9,20,11.2,67.0,34.0,34.0,5.1,360.0,
6,9,21,9.7,71.0,2.0,2.0,4.1,360.0,
6,9,22,9.2,72.0,0.0,0.0,4.1,340.0,
6,9,23,9.3,68.0,0.0,0.0,6.2,340.0,
6,9,24,8.9,72.0,0.0,0.0,5.7,320.0,
6,10,1,8.9,72.0,0.0,0.0,5.7,320.0,
6,10,2,8.8,72.0,0.0,0.0,5.7,340.0,
6,10,3,8.7,74.0,0.0,0.0,6.2,340.0,
6,10,4,8.5,75.0,0.0,0.0,6.2,340.0,
6,10,5,8.6,75.0,9.0,9.0,5.1,330.0,
6,10,6,8.9,74.0,39.0,39.0,5.7,340.0,
6,10,7,9.3,75.0,83.0,83.0,6.7,340.0,
6,10,8,10.0,71.0,223.0,192.0,6.7,340.0,
6,10,9,10.6,68.0,178.0,176.0,7.2,350.0,
6,10,10,11.1,67.0,216.0,215.0,6.2,350.0,
6,10,11,11.6,69.0,413.0,366.0,7.2,330.0,
6,10,12,11.7,72.0,437.0,421.0,6.7,340.0,
6,10,13,11.6,73.0,438.0,422.0,5.7,340.0,
6,10,14,12.0,74.0,245.0,244.0,4.6,350.0,
6,10,15,11.8,77.0,218.0,218.0,3.6,330.0,
6,10,16,11.6,83.0,181.0,181.0,2.6,310.0,
6,10,17,12.0,81.0,136.0,136.0,2.6,320.0,
6,10,18,11.8,84.0,87.0,87.0,1.5,350.0,
6,10,19,11.4,91.0,43.0,43.0,3.1,320.0,
6,10,20,10.9,97.0,11.0,11.0,2.6,260.0,
6,10,21,10.8,96.0,1.0,1.0,1.0,250.0,
6,10,22,10.8,96.0,0.0,0.0,1.0,150.0,
6,10,23,10.6,97.0,0.0,0.0,1.0,130.0,
6,10,24,10.6,99.0,0.0,0.0,1.0,150.0,
6,11,1,10.6,97.0,0.0,0.0,1.0,160.0,
6,11,2,10.7,97.0,0.0,0.0,1.0,120.0,
6,11,3,10.6,97.0,0.0,0.0,1.0,180.0,
6,11,4,10.7,97.0,0.0,0.0,1.0,100.0,
6,11,5,10.4,97.0,9.0,9.0,1.5,70.0,
6,11,6,10.5,97.0,39.0,39.0,1.5,80.0,
6,11,7,10.3,97.0,82.0,82.0,2.6,40.0,
6,11,8,10.5,95.0,131.0,131.0,3.1,30.0,
6,11,9,10.6,95.0,176.0,176.0,4.1,20.0,
6,11,10,11.7,84.0,215.0,214.0,5.1,10.0,
6,11,11,11.0,85.0,243.0,241.0,5.1,350.0,
6,11,12,11.8,75.0,437.0,388.0,6.7,360.0,
6,11,13,12.8,66.0,439.0,423.0,8.7,350.0,
6,11,14,12.6,67.0,416.0,401.0,7.7,350.0,
6,11,15,11.6,71.0,371.0,328.0,7.7,360.0,
6,11,16,11.4,72.0,182.0,181.0,7.7,10.0,
6,11,17,11.0,76.0,136.0,136.0,6.2,10.0,
6,11,18,10.8,80.0,88.0,88.0,6.7,360.0,
6,11,19,10.3,82.0,73.0,73.0,7.2,360.0,
6,11,20,9.9,82.0,19.0,19.0,5.7,350.0,
6,11,21,9.6,84.0,1.0,1.0,5.7,350.0,
6,11,22,9.3,92.0,0.0,0.0,6.7,360.0,
6,11,23,9.2,89.0,0.0,0.0,4.1,350.0,
6,11,24,9.1,90.0,0.0,0.0,4.1,350.0,
6,12,1,9.2,90.0,0.0,0.0,4.6,340.0,
6,12,2,9.3,89.0,0.0,0.0,4.6,350.0,
6,12,3,9.3,89.0,0.0,0.0,4.1,340.0,
6,12,4,9.3,88.0,1.0,1.0,4.6,340.0,
6,12,5,8.5,96.0,9.0,9.0,4.6,10.0,
6,12,6,8.5,92.0,66.0,66.0,5.7,360.0,
6,12,7,8.8,87.0,141.0,139.0,5.7,340.0,
6,12,8,9.3,78.0,223.0,215.0,6.7,350.0,
6,12,9,9.6,69.0,302.0,293.0,6.2,360.0,
6,12,10,9.3,76.0,216.0,211.0,4.6,10.0,
6,12,11,10.3,64.0,244.0,243.0,5.1,360.0,
6,12,12,10.7,64.0,439.0,389.0,7.2,360.0,
6,12,13,10.1,72.0,440.0,424.0,6.2,360.0,
6,12,14,10.6,66.0,418.0,403.0,6.7,350.0,
6,12,15,9.4,74.0,220.0,217.0,7.2,350.0,
6,12,16,9.9,68.0,183.0,182.0,6.2,350.0,
6,12,17,9.7,70.0,137.0,137.0,6.2,350.0,
6,12,18,9.6,71.0,89.0,89.0,6.2,10.0,
6,12,19,9.6,68.0,74.0,74.0,5.7,360.0,
6,12,20,9.5,64.0,19.0,19.0,5.7,350.0,
6,12,21,9.0,66.0,1.0,1.0,5.1,350.0,
6,12,22,8.8,69.0,0.0,0.0,4.6,350.0,
6,12,23,8.9,69.0,0.0,0.0,5.1,360.0,
6,12,24,8.8,70.0,0.0,0.0,5.1,340.0,
6,13,1,8.6,73.0,0.0,0.0,5.1,340.0,
6,13,2,8.3,78.0,0.0,0.0,4.6,330.0,
6,13,3,7.9,82.0,0.0,0.0,4.6,330.0,
6,13,4,8.1,83.0,1.0,1.0,4.6,340.0,
6,13,5,8.4,84.0,15.0,15.0,4.1,340.0,
6,13,6,8.8,85.0,66.0,66.0,4.1,340.0,
6,13,7,10.5,70.0,247.0,160.0,5.7,10.0,
6,13,8,10.9,69.0,325.0,237.0,5.7,10.0,
6,13,9,10.9,69.0,301.0,289.0,5.1,360.0,
6,13,10,11.6,65.0,367.0,324.0,5.7,350.0,
6,13,11,11.4,70.0,413.0,398.0,6.2,360.0,
6,13,12,11.9,66.0,438.0,423.0,6.2,360.0,
6,13,13,12.0,69.0,439.0,424.0,5.7,10.0,
6,13,14,11.5,72.0,417.0,402.0,6.2,10.0,
6,13,15,11.1,75.0,372.0,329.0,5.7,350.0,
6,13,16,11.2,77.0,309.0,275.0,5.7,350.0,
6,13,17,11.2,77.0,137.0,137.0,5.7,360.0,
6,13,18,11.3,77.0,89.0,89.0,4.1,10.0,
6,13,19,10.8,80.0,74.0,74.0,4.1,10.0,
6,13,20,9.8,83.0,19.0,19.0,2.1,360.0,
6,13,21,9.2,87.0,1.0,1.0,1.0,10.0,
6,13,22,8.7,86.0,0.0,0.0,1.5,10.0,
6,13,23,8.4,82.0,0.0,0.0,3.6,350.0,
6,13,24,8.2,85.0,0.0,0.0,3.6,330.0,
6,14,1,8.1,82.0,0.0,0.0,3.1,340.0,
6,14,2,8.1,83.0,0.0,0.0,2.6,320.0,
6,14,3,8.3,85.0,0.0,0.0,2.6,340.0,
6,14,4,8.7,86.0,1.0,1.0,3.1,320.0,
6,14,5,9.2,83.0,15.0,15.0,3.6,330.0,
6,14,6,9.8,79.0,66.0,66.0,4.6,330.0,
6,14,7,10.2,75.0,83.0,83.0,4.6,330.0,
6,14,8,11.0,74.0,223.0,192.0,5.7,340.0,
6,14,9,11.1,78.0,177.0,176.0,5.7,340.0,
6,14,10,11.5,81.0,215.0,215.0,6.7,340.0,
6,14,11,13.6,63.0,547.0,363.0,8.2,10.0,
6,14,12,15.6,51.0,767.0,321.0,8.7,350.0,
6,14,13,16.9,46.0,851.0,233.0,8.2,360.0,
6,14,14,15.7,54.0,778.0,232.0,8.7,10.0,
6,14,15,16.6,50.0,721.0,175.0,8.2,10.0,
6,14,16,16.9,46.0,600.0,155.0,11.8,350.0,
6,14,17,15.8,46.0,452.0,137.0,11.3,360.0,
6,14,18,15.2,52.0,293.0,133.0,11.8,350.0,
6,14,19,14.1,59.0,145.0,103.0,8.7,360.0,
6,14,20,12.3,69.0,38.0,38.0,4.1,10.0,
6,14,21,11.2,73.0,3.0,3.0,3.1,330.0,
6,14,22,11.1,68.0,0.0,0.0,4.6,330.0,
6,14,23,10.1,72.0,0.0,0.0,2.6,310.0,
6,14,24,10.8,69.0,0.0,0.0,4.1,320.0,
6,15,1,11.6,68.0,0.0,0.0,5.7,340.0,
6,15,2,10.7,78.0,0.0,0.0,6.7,340.0,
6,15,3,9.8,82.0,0.0,0.0,3.1,350.0,
6,15,4,9.8,84.0,0.0,0.0,4.6,330.0,
6,15,5,9.9,83.0,9.0,9.0,5.7,350.0,
6,15,6,10.1,82.0,39.0,39.0,5.7,340.0,
6,15,7,10.4,78.0,83.0,83.0,4.1,340.0,
6,15,8,11.2,77.0,131.0,131.0,3.1,350.0,
6,15,9,11.5,71.0,177.0,177.0,5.1,330.0,
6,15,10,12.2,70.0,295.0,288.0,4.4,330.0,
6,15,11,13.0,68.0,413.0,393.0,3.6,340.0,
6,15,12,14.0,63.0,438.0,422.0,3.1,320.0,
6,15,13,14.7,61.0,439.0,424.0,3.1,310.0,
6,15,14,16.2,56.0,417.0,402.0,2.6,10.0,
6,15,15,16.2,56.0,373.0,330.0,2.6,360.0,
6,15,16,17.6,56.0,309.0,275.0,2.6,340.0,
6,15,17,16.1,62.0,233.0,225.0,2.6,230.0,
6,15,18,16.0,69.0,151.0,148.0,1.0,250.0,
6,15,19,14.3,70.0,75.0,75.0,4.1,30.0,
6,15,20,12.3,76.0,20.0,20.0,3.6,20.0,
6,15,21,11.7,76.0,1.0,1.0,3.6,10.0,
6,15,22,10.9,80.0,0.0,0.0,2.1,10.0,
6,15,23,9.4,88.0,0.0,0.0,0.0,0.0,
6,15,24,10.9,79.0,0.0,0.0,2.6,340.0,
6,16,1,10.7,81.0,0.0,0.0,1.5,340.0,
6,16,2,10.7,83.0,0.0,0.0,1.5,330.0,
6,16,3,10.5,82.0,0.0,0.0,1.5,310.0,
6,16,4,9.9,86.0,1.0,1.0,1.0,340.0,
6,16,5,10.0,90.0,15.0,15.0,1.0,290.0,
6,16,6,11.2,84.0,66.0,66.0,1.0,240.0,
6,16,7,12.4,77.0,141.0,139.0,1.0,310.0,
6,16,8,12.9,75.0,222.0,215.0,1.5,350.0,
6,16,9,12.6,82.0,177.0,175.0,2.6,260.0,
6,16,10,14.4,79.0,364.0,328.0,5.1,270.0,
6,16,11,15.0,75.0,544.0,383.0,5.7,270.0,
6,16,12,15.5,71.0,685.0,373.0,6.7,270.0,
6,16,13,16.0,67.0,765.0,345.0,7.7,270.0,
6,16,14,14.2,69.0,417.0,370.0,6.2,270.0,
6,16,15,15.2,60.0,326.0,317.0,6.7,280.0,
6,16,16,14.7,63.0,229.0,226.0,6.2,290.0,
6,16,17,14.1,66.0,138.0,138.0,4.1,270.0,
6,16,18,13.5,70.0,90.0,90.0,4.1,290.0,
6,16,19,13.1,69.0,76.0,76.0,4.1,290.0,
6,16,20,12.4,72.0,20.0,20.0,2.6,280.0,
6,16,21,11.7,77.0,1.0,1.0,1.5,240.0,
6,16,22,11.3,78.0,0.0,0.0,1.0,210.0,
6,16,23,10.5,89.0,0.0,0.0,3.6,210.0,
6,16,24,10.0,92.0,0.0,0.0,2.6,230.0,
6,17,1,10.0,92.0,0.0,0.0,3.1,200.0,
6,17,2,9.9,95.0,0.0,0.0,2.6,190.0,
6,17,3,10.1,93.0,0.0,0.0,3.1,190.0,
6,17,4,10.3,94.0,1.0,1.0,3.1,190.0,
6,17,5,10.9,92.0,15.0,15.0,3.6,190.0,
6,17,6,11.6,90.0,39.0,39.0,4.6,200.0,
6,17,7,12.5,87.0,140.0,131.0,6.2,210.0,
6,17,8,13.4,85.0,131.0,131.0,6.2,230.0,
6,17,9,14.6,82.0,298.0,257.0,7.2,230.0,
6,17,10,14.9,85.0,363.0,342.0,7.2,220.0,
6,17,11,16.2,77.0,410.0,376.0,5.7,250.0,
6,17,12,16.9,71.0,435.0,400.0,6.7,290.0,
6,17,13,17.0,70.0,437.0,401.0,5.7,260.0,
6,17,14,17.6,64.0,416.0,401.0,8.2,260.0,
6,17,15,17.2,68.0,372.0,350.0,7.7,260.0,
6,17,16,17.4,64.0,310.0,276.0,5.1,280.0,
6,17,17,17.3,65.0,234.0,225.0,5.1,290.0,
6,17,18,16.7,64.0,152.0,149.0,5.7,280.0,
6,17,19,16.2,65.0,111.0,99.0,5.7,280.0,
6,17,20,14.9,72.0,36.0,36.0,3.6,280.0,
6,17,21,13.2,78.0,3.0,3.0,3.6,260.0,
6,17,22,12.2,85.0,0.0,0.0,3.6,250.0,
6,17,23,13.5,89.0,0.0,0.0,5.1,270.0,
6,17,24,12.9,94.0,0.0,0.0,3.6,260.0,
6,18,1,11.6,91.0,0.0,0.0,3.1,290.0,
6,18,2,11.5,89.0,0.0,0.0,4.1,290.0,
6,18,3,10.2,91.0,0.0,0.0,3.1,250.0,
6,18,4,9.1,93.0,1.0,1.0,1.5,290.0,
6,18,5,11.2,89.0,28.0,28.0,4.6,260.0,
6,18,6,12.2,87.0,123.0,87.0,5.1,260.0,
6,18,7,13.2,74.0,271.0,134.0,4.1,270.0,
6,18,8,14.5,59.0,389.0,213.0,7.2,280.0,
6,18,9,15.9,54.0,560.0,208.0,7.7,270.0,
6,18,10,16.4,49.0,575.0,340.0,6.7,270.0,
6,18,11,17.0,50.0,770.0,264.0,6.2,290.0,
6,18,12,18.0,43.0,819.0,226.0,7.7,300.0,
6,18,13,18.1,40.0,824.0,225.0,7.7,290.0,
6,18,14,17.3,43.0,659.0,353.0,7.7,300.0,
6,18,15,18.6,38.0,376.0,338.0,7.2,280.0,
6,18,16,17.9,44.0,312.0,277.0,6.7,290.0,
6,18,17,17.7,43.0,236.0,227.0,6.2,300.0,
6,18,18,17.0,46.0,154.0,150.0,6.7,290.0,
6,18,19,16.4,44.0,135.0,97.0,6.2,280.0,
6,18,20,14.9,51.0,41.0,40.0,4.1,290.0,
6,18,21,11.9,65.0,3.0,3.0,1.5,270.0,
6,18,22,9.6,78.0,0.0,0.0,1.5,240.0,
6,18,23,8.8,83.0,0.0,0.0,1.5,200.0,
6,18,24,10.7,74.0,0.0,0.0,3.1,210.0,
6,19,1,11.6,73.0,0.0,0.0,3.1,210.0,
6,19,2,11.1,78.0,0.0,0.0,2.6,180.0,
6,19,3,11.5,77.0,0.0,0.0,2.6,190.0,
6,19,4,11.2,87.0,1.0,1.0,3.1,180.0,
6,19,5,11.8,86.0,15.0,15.0,3.1,180.0,
6,19,6,13.3,78.0,87.0,84.0,4.6,210.0,
6,19,7,15.0,72.0,185.0,157.0,4.1,230.0,
6,19,8,16.5,67.0,347.0,227.0,2.6,220.0,
6,19,9,18.8,65.0,520.0,245.0,3.1,230.0,
6,19,10,20.1,61.0,633.0,253.0,5.1,230.0,
6,19,11,21.2,59.0,763.0,251.0,6.7,240.0,
6,19,12,23.2,55.0,838.0,187.0,6.7,230.0,
6,19,13,21.9,59.0,813.0,242.0,5.7,220.0,
6,19,14,21.4,61.0,414.0,353.0,5.1,230.0,
6,19,15,23.2,57.0,371.0,349.0,7.7,240.0,
6,19,16,22.6,59.0,309.0,292.0,6.7,240.0,
6,19,17,22.2,60.0,233.0,222.0,5.7,230.0,
6,19,18,21.5,62.0,90.0,90.0,5.7,230.0,
6,19,19,20.8,68.0,76.0,76.0,3.6,210.0,
6,19,20,20.1,70.0,12.0,12.0,4.1,220.0,
6,19,21,18.7,75.0,2.0,2.0,4.6,250.0,
6,19,22,18.1,76.0,0.0,0.0,3.1,210.0,
6,19,23,17.4,81.0,0.0,0.0,3.1,230.0,
6,19,24,16.4,87.0,0.0,0.0,3.6,250.0,
6,20,1,16.2,87.0,0.0,0.0,3.1,230.0,
6,20,2,15.8,87.0,0.0,0.0,4.1,230.0,
6,20,3,15.1,90.0,0.0,0.0,3.6,220.0,
6,20,4,15.5,89.0,1.0,1.0,3.6,220.0,
6,20,5,16.1,85.0,15.0,15.0,4.6,220.0,
6,20,6,16.3,85.0,65.0,65.0,4.6,220.0,
6,20,7,17.1,82.0,139.0,136.0,4.1,230.0,
6,20,8,18.6,76.0,220.0,210.0,4.6,230.0,
6,20,9,20.3,66.0,466.0,293.0,5.1,220.0,
6,20,10,22.2,63.0,631.0,281.0,5.7,250.0,
6,20,11,22.1,61.0,641.0,361.0,5.1,240.0,
6,20,12,22.2,61.0,757.0,332.0,6.2,250.0,
6,20,13,24.0,58.0,760.0,385.0,5.1,250.0,
6,20,14,22.4,60.0,650.0,375.0,6.2,250.0,
6,20,15,23.1,61.0,647.0,281.0,4.1,240.0,
6,20,16,23.5,60.0,575.0,187.0,5.7,240.0,
6,20,17,25.0,43.0,453.0,145.0,5.1,260.0,
6,20,18,24.0,49.0,277.0,154.0,3.1,260.0,
6,20,19,21.3,64.0,120.0,94.0,5.7,300.0,
6,20,20,19.4,70.0,21.0,21.0,6.2,290.0,
6,20,21,17.5,80.0,3.0,3.0,4.6,290.0,
6,20,22,16.3,80.0,0.0,0.0,5.7,300.0,
6,20,23,14.8,80.0,0.0,0.0,4.6,280.0,
6,20,24,14.8,69.0,0.0,0.0,6.2,310.0,
6,21,1,14.0,71.0,0.0,0.0,5.1,300.0,
6,21,2,13.3,74.0,0.0,0.0,4.4,300.0,
6,21,3,12.7,76.0,0.0,0.0,3.6,310.0,
6,21,4,10.1,84.0,1.0,1.0,3.6,290.0,
6,21,5,10.9,81.0,24.0,24.0,4.6,300.0,
6,21,6,11.7,76.0,66.0,66.0,4.1,290.0,
6,21,7,13.5,58.0,140.0,139.0,5.1,320.0,
6,21,8,14.8,56.0,429.0,336.0,4.6,330.0,
6,21,9,16.3,49.0,560.0,160.0,5.7,330.0,
6,21,10,16.9,45.0,670.0,209.0,6.2,350.0,
6,21,11,17.6,46.0,740.0,283.0,4.1,310.0,
6,21,12,18.4,44.0,767.0,324.0,4.6,340.0,
6,21,13,18.2,44.0,771.0,326.0,4.1,340.0,
6,21,14,19.1,46.0,780.0,262.0,1.5,300.0,
6,21,15,18.9,42.0,656.0,273.0,4.1,350.0,
6,21,16,19.0,42.0,583.0,183.0,3.1,340.0,
6,21,17,20.0,40.0,457.0,181.0,3.1,20.0,
6,21,18,19.0,41.0,299.0,135.0,3.1,350.0,
6,21,19,16.6,57.0,150.0,105.0,4.1,100.0,
6,21,20,14.9,63.0,38.0,38.0,3.1,90.0,
6,21,21,13.9,69.0,3.0,3.0,2.6,110.0,
6,21,22,12.0,79.0,0.0,0.0,1.0,140.0,
6,21,23,11.0,80.0,0.0,0.0,1.0,160.0,
6,21,24,9.4,88.0,0.0,0.0,0.0,0.0,
6,22,1,9.0,89.0,0.0,0.0,0.0,0.0,
6,22,2,8.1,91.0,0.0,0.0,0.0,0.0,
6,22,3,7.4,91.0,0.0,0.0,0.0,0.0,
6,22,4,7.1,93.0,1.0,1.0,0.0,0.0,
6,22,5,8.5,95.0,28.0,28.0,1.0,270.0,
6,22,6,12.0,80.0,122.0,87.0,3.6,340.0,
6,22,7,14.3,69.0,219.0,179.0,3.6,350.0,
6,22,8,15.6,66.0,221.0,191.0,3.1,340.0,
6,22,9,17.7,56.0,299.0,290.0,3.1,350.0,
6,22,10,19.5,45.0,365.0,323.0,3.1,350.0,
6,22,11,20.7,40.0,413.0,398.0,4.6,350.0,
6,22,12,21.0,39.0,438.0,423.0,4.1,340.0,
6,22,13,21.8,33.0,442.0,426.0,5.7,10.0,
6,22,14,21.9,36.0,555.0,388.0,4.1,350.0,
6,22,15,22.6,39.0,496.0,354.0,4.6,340.0,
6,22,16,22.0,44.0,382.0,320.0,3.6,30.0,
6,22,17,21.1,46.0,264.0,232.0,4.1,50.0,
6,22,18,20.1,51.0,154.0,152.0,3.6,40.0,
6,22,19,17.5,53.0,78.0,78.0,5.7,50.0,
6,22,20,15.9,53.0,36.0,36.0,3.6,40.0,
6,22,21,14.0,52.0,4.0,4.0,3.6,40.0,
6,22,22,12.3,62.0,0.0,0.0,2.1,20.0,
6,22,23,11.3,66.0,0.0,0.0,2.1,30.0,
6,22,24,11.2,68.0,0.0,0.0,2.1,340.0,
6,23,1,10.5,70.0,0.0,0.0,2.6,360.0,
6,23,2,9.9,78.0,0.0,0.0,3.1,350.0,
6,23,3,9.3,81.0,0.0,0.0,2.6,350.0,
6,23,4,9.0,85.0,1.0,1.0,2.6,350.0,
6,23,5,9.5,83.0,28.0,28.0,3.6,340.0,
6,23,6,11.6,71.0,128.0,85.0,4.1,350.0,
6,23,7,13.2,62.0,273.0,131.0,5.7,350.0,
6,23,8,15.0,60.0,427.0,152.0,5.7,20.0,
6,23,9,15.6,60.0,522.0,233.0,5.7,20.0,
6,23,10,18.2,51.0,678.0,236.0,6.2,30.0,
6,23,11,18.5,50.0,795.0,216.0,6.7,20.0,
6,23,12,19.6,47.0,850.0,168.0,7.7,20.0,
6,23,13,19.7,45.0,860.0,161.0,7.2,40.0,
6,23,14,20.4,43.0,821.0,149.0,6.7,50.0,
6,23,15,19.6,45.0,735.0,144.0,5.7,30.0,
6,23,16,19.7,49.0,603.0,161.0,6.2,50.0,
6,23,17,17.9,54.0,440.0,176.0,7.2,40.0,
6,23,18,17.6,52.0,262.0,161.0,6.7,50.0,
6,23,19,16.4,61.0,110.0,97.0,6.7,40.0,
6,23,20,15.5,68.0,22.0,22.0,3.6,30.0,
6,23,21,15.4,71.0,2.0,2.0,4.1,20.0,
6,23,22,14.2,78.0,0.0,0.0,4.1,360.0,
6,23,23,13.2,78.0,0.0,0.0,3.6,340.0,
6,23,24,12.1,84.0,0.0,0.0,3.1,360.0,
6,24,1,11.3,82.0,0.0,0.0,3.6,360.0,
6,24,2,9.9,87.0,0.0,0.0,3.1,30.0,
6,24,3,10.7,85.0,0.0,0.0,3.1,20.0,
6,24,4,10.9,96.0,0.0,0.0,4.1,20.0,
6,24,5,11.5,95.0,9.0,9.0,5.7,360.0,
6,24,6,12.0,94.0,38.0,38.0,6.2,10.0,
6,24,7,12.4,93.0,81.0,81.0,5.1,10.0,
6,24,8,13.6,83.0,129.0,129.0,6.2,10.0,
6,24,9,14.6,77.0,175.0,175.0,7.2,20.0,
6,24,10,15.5,74.0,362.0,327.0,6.7,10.0,
6,24,11,15.7,73.0,409.0,395.0,7.2,30.0,
6,24,12,14.5,79.0,257.0,255.0,7.7,10.0,
6,24,13,14.6,78.0,258.0,257.0,7.7,20.0,
6,24,14,14.7,75.0,246.0,245.0,7.2,20.0,
6,24,15,14.2,78.0,220.0,219.0,7.7,10.0,
6,24,16,14.4,78.0,184.0,183.0,7.2,10.0,
6,24,17,14.6,76.0,139.0,139.0,7.7,10.0,
6,24,18,14.1,79.0,91.0,91.0,7.2,10.0,
6,24,19,13.9,81.0,46.0,46.0,6.2,20.0,
6,24,20,13.5,83.0,13.0,13.0,6.2,20.0,
6,24,21,13.1,84.0,1.0,1.0,5.1,10.0,
6,24,22,12.6,86.0,0.0,0.0,5.1,10.0,
6,24,23,12.3,87.0,0.0,0.0,5.1,10.0,
6,24,24,12.0,88.0,0.0,0.0,5.7,10.0,
6,25,1,11.8,89.0,0.0,0.0,5.7,10.0,
6,25,2,11.6,89.0,0.0,0.0,5.7,10.0,
6,25,3,11.6,89.0,0.0,0.0,4.1,10.0,
6,25,4,11.3,94.0,0.0,0.0,3.6,10.0,
6,25,5,11.4,97.0,8.0,8.0,3.1,360.0,
6,25,6,11.9,94.0,38.0,38.0,3.1,20.0,
6,25,7,12.1,94.0,81.0,81.0,3.1,20.0,
6,25,8,12.2,93.0,129.0,129.0,4.1,20.0,
6,25,9,12.1,95.0,175.0,174.0,3.6,10.0,
6,25,10,12.5,91.0,213.0,211.0,4.1,10.0,
6,25,11,13.4,87.0,241.0,238.0,3.6,40.0,
6,25,12,14.1,82.0,256.0,252.0,3.6,30.0,
6,25,13,14.8,78.0,258.0,254.0,3.6,50.0,
